Date,Time,Site,Tracker_ID,NOCA_ID,Band,Colour_L,Colour_R,Sex,GPS_ID,Lat,Lon,Signal,Gain,Angle,Direction,Receiver,Temperature,Wind,Cloud,Precipitations,Snow_depth,Snow_hardness,Snow_water,Comments
11-29-2024,12:00,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,11-29-24 NOCA608,45.40643,-73.93401,230,30,255,STRAIGHT,NEW,1,9,60,0,0,0,0,Saw it in the Mcgill residence (in a bush)
11-29-2024,12:30,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-29-24 NOCA614,45.40548,-73.93501,227,20,290,DOWN,NEW,1,12,60,0,0,0,0,On Mcgill campus in a bush
11-29-2024,10:04,4,AMC,627,2991-10810,Blue/White,Metal/Green,M,11-29-24 NOCA641-627,45.4295,-73.93832,230,20,NA,NA,NEW,1,14,90,0,0,0,0,"Forgot to take the antennas' bearing. Birds were together (641 and 627), in the pines near the E nets."
12-06-2024,9:00,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,12-06-24 NOCA608,45.4107,-73.92928,215,30,300,UP,NEW,-8,25,20,0,6,1,2,On the side of 86 upper cambridge
12-06-2024,9:15,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,12-06-24 NOCA617,45.41069,-73.92928,240,20,300,DOWN,NEW,-8,25,20,0,6,1,2,Devant 86 upper cambridge
12-06-2024,9:25,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,12-06-24 NOCA631,45.41259,-73.92899,197,30,270,UP,NEW,-8,25,20,0,6,1,2,Next to 104 upper cambridge in a bush
12-06-2024,9:45,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,12-06-24 NOCA623,45.40769,-73.92609,228,30,270,UP,NEW,-7,23,10,0,6,1,2,Between 72 and 74 Devon street
12-06-2024,12:00,3,LF,635,2991-46014,Red/Black,Metal/Green,M,12-06-24 NOCA635,45.41007,-73.91996,197,30,100,UP,NEW,-7,24,50,0,6,1,2,Backyard of 679 Westchester
12-06-2024,12:45,3,LF,637,2991-46015,Red/White,Metal/Green,M,12-06-24 NOCA637,45.41024,-73.91888,197,30,120,STRAIGHT,NEW,-7,22,50,0,6,1,2,Backyard of 673 Westchest (friendly bird house)
12-06-2024,14:51,4,ET,627,2991-10810,Blue/White,Metal/Green,M,12-06-24 NOCA627,45.42995,-73.93767,221,20,169,STRAIGHT,NEW,-6,24,40,0,0,0,0,In a tree with around 5 other cardinals nearby. Did not note the snow cover while there but I would estimate that there were 5 to 10 cm of hard snow
12-08-2024,9:20,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,12-08-24 NOCA620,45.40686,-73.93256,224,30,120,UP,NEW,2,17,100,0,14,4,3,Between 41 and 37 Orxfor in a tree
12-08-2024,9:45,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,12-08-24 NOCA630,45.4078,-73.93329,203,30,265,UP,NEW,2,17,100,0,14,4,3,In a tree between a field and a street
12-08-2024,10:30,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,12-08-24 NOCA614,45.40632,-73.93279,190,20,228,UP,NEW,2,19,100,0,14,4,3,Saw it in a bush in the backyard of 32 Oxford street
12-13-2024,8:30,3,LF,637,2991-46015,Red/White,Metal/Green,M,12-13-24 NOCA637,45.41005,-73.92005,201,30,196,UP,NEW,-7,11,40,0,7,1,1,In backyards with trees
12-13-2024,8:45,3,LF,635,2991-46014,Red/Black,Metal/Green,M,12-13-24 NOCA635,45.41056,-73.92155,213,20,200,DOWN,NEW,-7,11,40,0,7,1,1,Saw it feeding on the ground
12-13-2024,9:30,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,12-13-24 NOCA623,45.40771,-73.92617,210,30,230,DOWN,NEW,-6,13,5,0,7,1,1,In a bush
12-13-2024,11:00,4,LF,627,2991-10810,Blue/White,Metal/Green,M,12-13-24 NOCA627,45.4299,-73.9382,212,30,185,UP,NEW,-6,20,0,0,7,1,1,In a bush close to the birdfeeder
12-15-2024,9:30,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,12-15-24 NOCA608,45.4107,-73.92931,184,30,222,UP,NEW,-10,12,100,0,6,4,1,Moving a lot in between backyards of St-Andrews and Upper Cambridge
12-13-2024,9:32,4,ET,631,2991-46012,Black/Black,Metal/Yellow,F,12-13-24 NOCA631,45.41349,-73.92946,127,30,9,UP,OLD,-8,18,0,0,7,1,1,Near highway and moving around a bit. Heard chirp
12-13-2024,9:59,3,ET,617,2991-45869,Red/Yellow,Metal/Yellow,F,12-13-24 NOCA617,45.41151,-73.9291,157,30,293,UP,OLD,-7,19,0,0,7,1,1,In a cedar fence area
12-13-2024,11:49,4,ET,630,2651-73115,Red/Yellow,Metal/Green,M,12-13-24 NOCA630,45.41154,-73.92911,151,30,230,UP,OLD,-6,23,0,0,7,1,1,"Moving a lot, possibly between orchard and forested area"
12-13-2024,12:06,4,ET,614,2651-73185,Blue/Green,Metal/Yellow,F,12-13-24 NOCA614,45.40871,-73.93299,150,40,105,STRAIGHT,OLD,-6,23,0,0,7,1,1,Seen at bird feeder. Moving a lot.
12-13-2024,12:33,4,ET,620,2651-73197,Red/Black,Metal/Yellow,F,12-13-24 NOCA620,45.40878,-73.93304,152,30,260,STRAIGHT,OLD,-5,24,10,0,7,1,1,Probably in bushes between houses
12-18-2024,8:30,3,LF,635,2991-46014,Red/Black,Metal/Green,M,12-18-24 NOCA635,45.41109,-73.91972,229,30,175,DOWN,NEW,2,10,100,0,0,1,3,Patches of snow
12-18-2024,9:15,3,LF,637,2991-46015,Red/White,Metal/Green,M,12-18-24 NOCA637,45.41098,-73.92012,226,30,212,DOWN,NEW,2,9,100,0,0,1,3,"Patches of snow, saw it fly away"
12-18-2024,10:00,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,12-18-24 NOCA623,45.40641,-73.92479,198,30,186,UP,NEW,3,8,100,0,0,1,3,Patches of snow
12-18-2024,11:15,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,12-18-24 NOCA630,45.40776,-73.93327,219,20,241,DOWN,NEW,4,15,100,0,0,1,3,"Patches of snow, saw it in high grass on the other side of the fence"
12-18-2024,11:50,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,12-18-24 NOCA631,45.4111,-73.93048,240,30,280,STRAIGHT,NEW,3,11,100,0,0,1,3,"Patches of snow, saw it fly away from a bush, with 608"
12-18-2024,11:55,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,12-18-24 NOCA608,45.41116,-73.93045,198,30,260,STRAIGHT,NEW,3,11,100,0,0,1,3,"Patches of snow, in a bush with 631"
12-18-2024,12:20,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,12-18-24 NOCA617,45.4127,-73.9325,210,20,67,STRAIGHT,NEW,4,15,100,0.1,0,1,3,"Patches of snow, in between the cemetery, the highway and the fields"
12-19-2024,9:52,4,ET,630,2651-73115,Red/Yellow,Metal/Green,M,12-19-24 NOCA630,45.40779,-73.93321,166,30,94,UP,OLD,-4,20,10,0,2,2,0,"In a backyard behind hedges, with many other bird species around"
12-19-2024,10:05,4,ET,620,2651-73197,Red/Black,Metal/Yellow,F,12-19-24 NOCA620,45.40776,-73.93328,153,30,94,UP,OLD,-4,20,10,0,2,2,0,"In a backyard behind hedges, with many other bird species around"
12-19-2024,10:23,4,ET,614,2651-73185,Blue/Green,Metal/Yellow,F,12-19-24 NOCA614,45.40781,-73.93324,151,30,81,UP,OLD,-4,20,15,0,2,2,0,In a backyard or hedges
12-22-2024,8:20,4,LF,627,2991-10810,Blue/White,Metal/Green,M,12-22-24 NOCA627,45.42881,-73.93695,208,30,224,DOWN,NEW,-16,9,5,0,10,3,2,close to mbo gate
12-22-2024,12:40,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,12-22-24 NOCA620,45.40689,-73.93379,197,30,255,STRAIGHT,NEW,-13,11,0,0,3,1,2,at the mcgill residence
12-22-2024,13:00,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,12-22-24 NOCA614,45.40586,-73.93567,228,20,217,DOWN,NEW,-13,11,0,0,3,1,2,in a bush next to birdfeeders
12-29-2024,8:30,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,12-29-24 NOCA631,45.4119,-73.93049,227,20,235,STRAIGHT,NEW,-2,4,100,0,12,1,2,Saw it in a bush with other cardinals
12-29-2024,8:50,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,12-29-24 NOCA620,45.40759,-73.93246,214,20,218,STRAIGHT,NEW,-2,4,100,0,12,1,2,Saw it in a bush with 630
12-29-2024,8:50,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,12-29-24 NOCA630,45.40768,-73.9325,222,20,218,STRAIGHT,NEW,-2,4,100,0,12,1,2,Saw it in a bush with 620
12-29-2024,9:20,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,12-29-24 NOCA614,45.40767,-73.93253,205,30,224,UP,NEW,-2,7,100,0,12,1,2,In a backyard
12-29-2024,9:40,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,12-29-24 NOCA623,45.40751,-73.92542,234,20,203,STRAIGHT,NEW,-2,8,100,0,12,1,2,
12-29-2024,11:00,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,12-29-24 NOCA617,45.41093,-73.93018,230,30,238,STRAIGHT,NEW,-1,6,100,0,12,1,2,Saw it at a birdfeeder
12-29-2024,12:30,3,LF,635,2991-46014,Red/Black,Metal/Green,M,12-29-24 NOCA635,45.41067,-73.92162,207,20,236,STRAIGHT,NEW,-1,8,100,0,12,1,2,In a bush with 637
12-29-2024,12:30,3,LF,637,2991-46015,Red/White,Metal/Green,M,12-29-24 NOCA637,45.41067,-73.92162,214,20,236,STRAIGHT,NEW,-1,8,100,0,12,1,2,In a bush with 635
01-02-2025,8:50,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,01-02-25 NOCA608,45.41072,-73.93044,194,30,80,UP,NEW,-1,26,98,0,2,2,1,
01-02-2025,10:10,4,LF,627,2991-10810,Blue/White,Metal/Green,M,01-02-25 NOCA627,45.42963,-73.93831,210,20,110,STRAIGHT,NEW,-1,28,100,0,5,3,1,
01-05-2025,8:50,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,01-05-25 NOCA631,45.41124,-73.93048,216,20,134,STRAIGHT,NEW,-12,19,100,0,3,4,1,
01-05-2025,9:00,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,01-05-25 NOCA608,45.41121,-73.93057,227,20,270,DOWN,NEW,-12,19,100,0,3,4,1,
01-05-2025,9:20,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,01-05-25 NOCA617,45.41085,-73.93014,235,20,210,STRAIGHT,NEW,-12,17,100,0,3,4,1,
01-05-2025,10:30,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,01-05-25 NOCA630,45.40697,-73.9344,218,20,168,DOWN,NEW,-13,16,100,0,3,4,1,
01-05-2025,10:45,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,01-05-25 NOCA620,45.40699,-73.93341,200,30,241,UP,NEW,-13,16,100,0,3,4,1,
01-05-2025,12:00,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,01-05-25 NOCA623,45.40715,-73.92596,202,30,255,UP,NEW,-13,15,100,0,3,4,1,
01-07-2025,9:15,4,LF,627,2991-10810,Blue/White,Metal/Green,M,01-07-25 NOCA627,45.41982,-73.93848,203,30,195,STRAIGHT,NEW,-9,22,100,0,7,1,1,Saw it with more cardinals including 625 at a birdfeeder
01-10-2025,10:34,4,ET,631,2991-46012,Black/Black,Metal/Yellow,F,01-10-25 NOCA631,45.41051,-73.92925,164,20,344,UP,OLD,-7,21,0,0,11,1,1,In a tree in a front yard with 617
01-10-2025,10:34,3,ET,617,2991-45869,Red/Yellow,Metal/Yellow,F,01-10-25 NOCA617,45.41051,-73.92925,157,20,344,UP,OLD,-7,21,0,0,11,1,1,In a tree in a front yard with 631
01-10-2025,11:40,4,ET,614,2651-73185,Blue/Green,Metal/Yellow,F,01-10-25 NOCA614,45.40778,-73.93318,151,30,158,UP,OLD,-6,21,0,0,11,1,1,In a backyard probably in a tree
01-10-2025,11:54,4,ET,630,2651-73115,Red/Yellow,Metal/Green,M,01-10-25 NOCA630,45.40768,-73.9332,152,30,150,UP,OLD,-6,21,0,0,11,1,1,In a front yard probably in a tree
01-12-2025,8:30,3,LF,635,2991-46014,Red/Black,Metal/Green,M,01-12-25 NOCA635,45.41007,-73.92012,204,30,110,STRAIGHT,NEW,-10,9,0,0,17,1,1,
01-12-2025,8:40,3,LF,637,2991-46015,Red/White,Metal/Green,M,01-12-25 NOCA637,45.40923,-73.92089,207,30,128,UP,NEW,-10,9,0,0,17,1,1,
01-12-2025,9:00,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,01-12-25 NOCA623,45.40691,-73.92595,214,30,138,DOWN,NEW,-10,9,0,0,17,1,1,
01-12-2025,9:30,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,01-12-25 NOCA631,45.41034,-73.93063,203,30,127,STRAIGHT,NEW,-8,10,0,0,17,1,1,
01-12-2025,9:40,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,01-12-25 NOCA608,45.41002,-73.93022,249,10,117,UP,NEW,-8,10,0,0,17,1,1,In a tree with 631
01-12-2025,9:40,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,01-12-25 NOCA631-2,45.41002,-73.93022,250,10,117,UP,NEW,-8,10,0,0,17,1,1,In a tree with 608
01-12-2025,9:50,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,01-12-25 NOCA617,45.41028,-73.93066,230,20,135,DOWN,NEW,-8,10,0,0,17,1,1,Probably in a bush
01-12-2025,11:20,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,01-12-25 NOCA630,45.40671,-73.9327,217,20,179,STRAIGHT,NEW,-7,10,20,0,17,1,1,
01-12-2025,11:40,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,01-12-25 NOCA620,45.40681,-73.93327,212,20,103,STRAIGHT,NEW,-6,11,30,0,17,1,1,
01-12-2025,12:10,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,01-12-25 NOCA614,45.40712,-73.9334,180,40,103,UP,NEW,-5,11,60,0,17,1,1,In the yard of Mcgill residence
01-14-2025,9:20,4,LF,627,2991-10810,Blue/White,Metal/Green,M,01-14-25 NOCA627,45.42809,-73.93761,227,20,63,UP,NEW,-5,22,50,0,17,1,1,
01-17-2025,9:09,4,ET,631,2991-46012,Black/Black,Metal/Yellow,F,01-17-25 NOCA631,45.41003,-73.93047,163,20,78,UP,OLD,-5,8,100,0,17,1,1,
01-17-2025,9:43,3,ET,617,2991-45869,Red/Yellow,Metal/Yellow,F,01-17-25 NOCA617,45.41091,-73.93007,164,20,338,STRAIGHT,OLD,-5,9,100,0,17,1,1,
01-17-2025,10:25,4,ET,620,2651-73197,Red/Black,Metal/Yellow,F,01-17-25 NOCA620,45.40765,-73.93322,164,30,83,UP,OLD,-4,11,100,0,17,1,1,in a backyard with 614 with a lot of other birds (mostly sparrows)
01-17-2025,10:25,4,ET,614,2651-73185,Blue/Green,Metal/Yellow,F,01-17-25 NOCA614,45.40765,-73.93322,158,30,83,UP,OLD,-4,11,100,0,17,1,1,in a backyard with 620 with a lot of other birds (mostly sparrows)
01-17-2025,11:14,3,ET,637,2991-46015,Red/White,Metal/Green,M,01-17-25 NOCA637,45.40705,-73.92603,155,30,135,UP,OLD,-3,11,100,0,17,1,1,
01-19-2025,9:20,3,LF,635,2991-46014,Red/Black,Metal/Green,M,01-19-25 NOCA635,45.4095,-73.92048,224,20,227,UP,NEW,-11,17,40,0,13,2,2,Saw it in a tree
01-19-2025,9:40,3,LF,637,2991-46015,Red/White,Metal/Green,M,01-19-25 NOCA637,45.40696,-73.92595,200,30,222,UP,NEW,-11,17,50,0,13,2,2,
01-19-2025,9:50,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,01-19-25 NOCA623,45.40691,-73.92596,223,20,229,UP,NEW,-11,17,50,0,13,2,2,
01-19-2025,10:30,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,01-19-25 NOCA617,45.41129,-73.92915,244,20,256,STRAIGHT,NEW,-12,20,90,0,13,2,2,
01-19-2025,10:45,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,01-19-25 NOCA608,45.41071,-73.9293,201,30,255,UP,NEW,-12,20,100,0,13,2,2,
01-19-2025,11:00,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,01-19-25 NOCA631,45.41158,-73.92912,206,40,260,STRAIGHT,NEW,-12,20,100,0,13,2,2,
01-19-2025,12:00,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,01-19-25 NOCA620,45.40705,-73.93338,203,30,256,STRAIGHT,NEW,-11,15,60,0,13,2,2,
01-19-2025,12:15,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,01-19-25 NOCA630,45.40736,-73.93336,203,30,249,STRAIGHT,NEW,-11,15,60,0,13,2,2,
01-19-2025,12:25,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,01-19-25 NOCA620#2,45.40742,-73.93325,229,20,228,UP,NEW,-11,15,60,0,13,2,2,Saw it in a tree on the other side of a fence
01-24-2025,11:12,4,ET,620,2651-73197,Red/Black,Metal/Yellow,F,01-24-25 NOCA620,45.40677,-73.93342,152,30,127,UP,OLD,-11,14,0,0,17,1,1,Around a backyard with a birdfeeder and a lot of other small birds
