"ID","status","bird.num","motusTagID","dos","tspre","tspost","tsmax.dt","meanpre","meanpost","varpre","varpost","cpt","batch","postfilter","time","Date","prev.night","prev.night.sunset.UTC","sunrise.UTC","sunset.UTC","cpt.ss","postfiltercol","postfilterlntyp","Site","Winter","Lon","Lat","Station_ID","Year","Month","Day","Max_temp","Min_temp","Mean_temp","Total_precip","Snow_on_grnd","Speed_max_gust_wind","datetime_utc","datetime_mtl"
"224","end",4,68924,46,0,7.3,"59:59.0",1.250782763,0.452486293,0.798262677,0.089055851,"35:42.3",4,"good",21.58333333,2022-12-19,"2022-12-18","2022-12-18 21:15","2022-12-19 12:32","2022-12-19 21:15",20.13792833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,19,0.3,-4.1,-1.9,0.3,25,0,2022-12-19 21:35:00,2022-12-19 16:35:00
"225","end",5,68925,3,0,7.3,"59:57.0",1.280236818,0.486633391,0.90751667,0.074684614,"35:03.7",4,"good",21.58333333,2022-11-11,"2022-11-10","2022-11-10 21:33","2022-11-11 11:50","2022-11-11 21:31",3.078196669,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,11,16.8,7.1,12,38.8,0,0,2022-11-11 21:35:00,2022-11-11 16:35:00
"225","end",5,68925,38,0,7.3,"59:58.8",1.463339811,0.599407971,0.933303878,0.103705122,"35:05.5",4,"good",21.58333333,2022-12-16,"2022-12-15","2022-12-15 21:14","2022-12-16 12:30","2022-12-16 21:14",20.44214333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,16,2.2,-0.8,0.7,11.4,1,38,2022-12-16 21:35:00,2022-12-16 16:35:00
"92","end",2,77869,22,9.7,0,"59:53.2",0.470413862,0.382580874,0.063338637,0.03529077,"35:32.0",5,"good",21.58333333,2023-11-19,"2023-11-18","2023-11-18 21:24","2023-11-19 12:01","2023-11-19 21:24",11.50056167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,19,5.3,-3.7,0.8,0.5,0,44,2023-11-19 21:35:00,2023-11-19 16:35:00
"93","end",3,77870,14,9.65,9.7,"59:56.0",0.683836445,0.555540969,0.229585385,0.07472149,"35:25.1",5,"good",21.58333333,2023-11-11,"2023-11-10","2023-11-10 21:33","2023-11-11 11:49","2023-11-11 21:32",3.135168334,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,11,2.4,-1.1,0.7,0.2,0,0,2023-11-11 21:35:00,2023-11-11 16:35:00
"93","end",3,77870,29,19.4,9.7,"59:55.6",0.976057257,0.499888448,0.484856327,0.088345487,"35:05.5",5,"good",21.58333333,2023-11-26,"2023-11-25","2023-11-25 21:19","2023-11-26 12:10","2023-11-26 21:18",16.39173,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,26,4.9,-1.5,1.7,8.6,0,43,2023-11-26 21:35:00,2023-11-26 16:35:00
"93","end",3,77870,45,9.7,19.4,"59:51.4",1.321411635,0.662680047,0.749098029,0.092192117,"35:40.1",5,"good",21.58333333,2023-12-12,"2023-12-11","2023-12-11 21:13","2023-12-12 12:27","2023-12-12 21:14",21.65210333,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,12,4.3,-5.4,-0.5,0.4,2,42,2023-12-12 21:35:00,2023-12-12 16:35:00
"99","end",8,77876,43,9.7,9.7,"59:57.7",1.331605972,0.773791926,0.725211001,0.171374886,"35:46.4",5,"good",21.58333333,2023-12-13,"2023-12-12","2023-12-12 21:14","2023-12-13 12:28","2023-12-13 21:14",21.68943834,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,13,1.1,-6.9,-2.9,1,1,47,2023-12-13 21:35:00,2023-12-13 16:35:00
"99","end",8,77876,44,0,9.7,"59:55.1",1.212569455,0.629832924,0.625008406,0.108948142,"35:04.9",5,"good",21.58333333,2023-12-14,"2023-12-13","2023-12-13 21:14","2023-12-14 12:29","2023-12-14 21:14",20.86514167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,14,2.8,-7.5,-2.3,0.8,1,37,2023-12-14 21:35:00,2023-12-14 16:35:00
"99","end",8,77876,54,0,0,"59:57.7",1.205899542,0.547081559,0.728558596,0.101409259,"35:07.5",5,"good",21.58333333,2023-12-24,"2023-12-23","2023-12-23 21:17","2023-12-24 12:35","2023-12-24 21:17",17.325135,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,24,2.1,-1.5,0.3,0,0,0,2023-12-24 21:35:00,2023-12-24 16:35:00
"111","end",2,77888,4,0,9.7,"59:59.0",0.985970882,0.59664155,0.495047049,0.115561931,"35:57.5",7,"good",21.58333333,2023-11-17,"2023-11-16","2023-11-16 21:26","2023-11-17 11:58","2023-11-17 21:25",10.05887333,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,17,14.3,3.2,8.8,6.4,0,49,2023-11-17 21:35:00,2023-11-17 16:35:00
"111","end",2,77888,32,0,0,"59:58.2",1.133533894,0.51920561,0.655931231,0.098783825,"35:56.8",7,"good",21.58333333,2023-12-15,"2023-12-14","2023-12-14 21:14","2023-12-15 12:29","2023-12-15 21:14",21.56299667,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,15,8.1,2.6,5.4,0,1,46,2023-12-15 21:35:00,2023-12-15 16:35:00
"120","end",1,77897,69,0,9.7,"59:59.3",1.27102592,0.621663029,0.627470059,0.073110057,"34:59.5",8,"good",21.58333333,2023-12-21,"2023-12-20","2023-12-20 21:15","2023-12-21 12:33","2023-12-21 21:16",18.70789333,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,21,-3.9,-9.2,-6.5,1,0,39,2023-12-21 21:35:00,2023-12-21 16:35:00
"120","end",1,77897,70,0,9.7,"59:46.5",0.769619726,0.63267504,0.2006864,0.102750882,"35:15.7",8,"good",21.58333333,2023-12-22,"2023-12-21","2023-12-21 21:16","2023-12-22 12:34","2023-12-22 21:16",18.51238667,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,22,-4.1,-10.1,-7.1,2.2,0,0,2023-12-22 21:35:00,2023-12-22 16:35:00
"123","end",3,77899,42,9.7,9.7,"59:53.0",1.232498641,0.688126378,0.772773697,0.100927013,"35:02.8",8,"good",21.58333333,2023-11-29,"2023-11-28","2023-11-28 21:17","2023-11-29 12:13","2023-11-29 21:17",18.046955,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,29,0.8,-7.9,-3.6,1,0,47,2023-11-29 21:35:00,2023-11-29 16:35:00
"608","end",3,90326,38,0,9.7,"59:55.3",0.823821557,0.524841113,0.386908815,0.084380746,"35:53.8",9,"good",21.58333333,2024-11-29,"2024-11-28","2024-11-28 21:17","2024-11-29 12:14","2024-11-29 21:16",19.26334,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,29,3.6,-1.8,0.9,0,0,42,2024-11-29 21:35:00,2024-11-29 16:35:00
"608","end",3,90326,44,0,9.7,"59:57.0",1.197689746,0.43666463,0.885684762,0.08944152,"35:26.5",9,"good",21.58333333,2024-12-05,"2024-12-04","2024-12-04 21:14","2024-12-05 12:21","2024-12-05 21:14",20.90796333,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,5,1.4,-4.2,-1.4,1.9,1,53,2024-12-05 21:35:00,2024-12-05 16:35:00
"608","end",3,90326,71,9.7,0,"59:57.1",1.002617121,0.493489761,0.892192092,0.088155506,"35:16.8",9,"good",21.58333333,2025-01-01,"2024-12-31","2024-12-31 21:23","2025-01-01 12:36","2025-01-01 21:24",10.9974,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,1,2.1,0.4,1.2,5.9,0,46,2025-01-01 21:35:00,2025-01-01 16:35:00
"608","end",3,90326,74,0,9.7,"59:52.7",1.26356489,0.418491422,1.047137812,0.069975561,"35:22.1",9,"good",21.58333333,2025-01-04,"2025-01-03","2025-01-03 21:26","2025-01-04 12:36","2025-01-04 21:27",8.234935002,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,4,-9.3,-12.5,-10.9,0.7,0,43,2025-01-04 21:35:00,2025-01-04 16:35:00
"617","end",2,90335,11,0,9.7,"59:53.4",1.008441112,0.650055911,0.719415638,0.093874065,"35:33.0",10,"good",21.58333333,2024-11-04,"2024-11-03","2024-11-03 21:41","2024-11-04 11:41","2024-11-04 21:40",-4.582805002,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,4,8.2,2.5,5.4,5.3,0,34,2024-11-04 21:35:00,2024-11-04 16:35:00
"617","end",2,90335,31,9.7,9.7,"59:55.2",0.882910501,0.738368564,0.497888237,0.10565588,"35:54.2",10,"good",21.58333333,2024-11-24,"2024-11-23","2024-11-23 21:20","2024-11-24 12:08","2024-11-24 21:19",16.38664167,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,24,5.3,-0.1,2.6,0,0,58,2024-11-24 21:35:00,2024-11-24 16:35:00
"617","end",2,90335,74,0,9.7,"59:50.3",0.941503684,0.418389142,0.73539456,0.101266244,"35:29.9",10,"good",21.58333333,2025-01-06,"2025-01-05","2025-01-05 21:28","2025-01-06 12:36","2025-01-06 21:29",6.315795,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,6,-9.4,-15.9,-12.7,0,0,33,2025-01-06 21:35:00,2025-01-06 16:35:00
"617","end",2,90335,81,0,0,"59:51.1",0.890784095,0.525324195,0.743074955,0.110243658,"35:21.0",10,"good",21.58333333,2025-01-13,"2025-01-12","2025-01-12 21:36","2025-01-13 12:33","2025-01-13 21:37",-1.899796665,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,13,-1.1,-5.2,-3.2,4.2,5,42,2025-01-13 21:35:00,2025-01-13 16:35:00
"620","end",4,90338,41,9.7,19.4,"59:58.5",0.75508315,0.625257695,0.16951897,0.080326476,"35:28.0",10,"good",21.58333333,2024-12-08,"2024-12-07","2024-12-07 21:14","2024-12-08 12:24","2024-12-08 21:14",21.39969333,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,8,3,-3.5,-0.3,5.4,11,42,2024-12-08 21:35:00,2024-12-08 16:35:00
"625","end",9,90343,56,0,9.7,"59:55.0",1.165722947,0.469906691,0.732086552,0.109204936,"35:43.8",10,"good",21.58333333,2024-12-25,"2024-12-24","2024-12-24 21:18","2024-12-25 12:35","2024-12-25 21:18",16.86393167,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,12,25,-5.4,-15.8,-10.6,0,8,0,2024-12-25 21:35:00,2024-12-25 16:35:00
"627","end",2,90345,28,9.7,0,"59:52.5",1.021810332,0.573516379,0.424254648,0.087367,"35:12.0",11,"good",21.58333333,2024-11-30,"2024-11-29","2024-11-29 21:16","2024-11-30 12:16","2024-11-30 21:16",19.01591833,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,30,2.3,-0.9,0.7,0.2,0,41,2024-11-30 21:35:00,2024-11-30 16:35:00
"627","end",2,90345,31,0,9.7,"59:55.2",1.092645883,0.593322073,0.543738227,0.081367555,"35:53.5",11,"good",21.58333333,2024-12-03,"2024-12-02","2024-12-02 21:15","2024-12-03 12:19","2024-12-03 21:15",20.824515,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,3,0.1,-5.2,-2.6,0.2,0,0,2024-12-03 21:35:00,2024-12-03 16:35:00
"630","end",5,90348,4,0,9.7,"59:54.8",0.931570763,0.580334226,0.399615503,0.079342187,"35:24.3",11,"good",21.58333333,2024-11-10,"2024-11-09","2024-11-09 21:33","2024-11-10 11:49","2024-11-10 21:32",2.821188335,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,10,9.9,0.7,5.3,0,0,0,2024-11-10 21:35:00,2024-11-10 16:35:00
"630","end",5,90348,34,9.7,9.7,"40:12.5",0.925293699,0.630129689,0.295224307,0.07396348,"35:34.8",11,"good",21.58333333,2024-12-10,"2024-12-09","2024-12-09 21:14","2024-12-10 12:26","2024-12-10 21:13",21.596695,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,10,3.4,-3.2,0.1,9.7,9,31,2024-12-10 21:35:00,2024-12-10 16:35:00
"631","end",6,90349,40,9.7,0,"59:53.5",0.991685864,0.544709912,0.679531289,0.069243089,"35:42.6",11,"good",21.58333333,2024-12-21,"2024-12-20","2024-12-20 21:16","2024-12-21 12:34","2024-12-21 21:16",19.09405333,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,21,-8,-16.2,-12.1,0.2,0,37,2024-12-21 21:35:00,2024-12-21 16:35:00
"634","end",9,90352,31,9.7,9.7,"59:59.3",0.823296639,0.579435752,0.311552223,0.064448862,"35:19.1",11,"good",21.58333333,2024-12-13,"2024-12-12","2024-12-12 21:14","2024-12-13 12:28","2024-12-13 21:14",21.13468666,"black",1,"NDG","3",-73.74,45.47,"PETI",2024,12,13,-3.9,-8.1,-6,0,1,40,2024-12-13 21:35:00,2024-12-13 16:35:00
"634","end",9,90352,46,9.7,9.7,"59:56.6",0.810421634,0.365305439,0.262272472,0.07395392,"35:35.8",11,"good",21.58333333,2024-12-28,"2024-12-27","2024-12-27 21:20","2024-12-28 12:36","2024-12-28 21:20",14.63025333,"black",1,"NDG","3",-73.74,45.47,"PETI",2024,12,28,-2.3,-8.7,-5.5,0,7,0,2024-12-28 21:35:00,2024-12-28 16:35:00
"635","end",10,90353,10,0,9.7,"59:52.9",0.927887434,0.80788699,0.466852878,0.131030256,"35:32.0",11,"good",21.58333333,2024-11-22,"2024-11-21","2024-11-21 21:21","2024-11-22 12:06","2024-11-22 21:20",14.58258,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,22,7.7,3.7,5.7,4.1,0,57,2024-11-22 21:35:00,2024-11-22 16:35:00
"635","end",10,90353,12,0,9.7,"59:55.1",0.816538953,0.805756527,0.332769971,0.120644677,"35:24.5",11,"good",21.58333333,2024-11-24,"2024-11-23","2024-11-23 21:20","2024-11-24 12:08","2024-11-24 21:19",15.890895,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,24,5.3,-0.1,2.6,0,0,58,2024-11-24 21:35:00,2024-11-24 16:35:00
"635","end",10,90353,28,9.7,0,"59:59.3",1.147604065,0.58201804,0.624709941,0.113187447,"35:57.9",11,"good",21.58333333,2024-12-10,"2024-12-09","2024-12-09 21:14","2024-12-10 12:26","2024-12-10 21:13",21.981625,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,10,3.4,-3.2,0.1,9.7,9,31,2024-12-10 21:35:00,2024-12-10 16:35:00
"641","end",5,90359,46,9.7,9.7,"59:56.1",1.221815368,0.690373779,0.685468914,0.093438304,"35:35.3",12,"good",21.58333333,2024-12-30,"2024-12-29","2024-12-29 21:21","2024-12-30 12:36","2024-12-30 21:22",13.037725,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,12,30,11.4,3.2,7.3,5.6,0,45,2024-12-30 21:35:00,2024-12-30 16:35:00
"645","end",7,90363,1,0,9.7,"59:51.9",0.913512901,0.470302845,0.567098226,0.083568389,"35:01.9",12,"good",21.58333333,2024-11-15,"2024-11-14","2024-11-14 21:28","2024-11-15 11:56","2024-11-15 21:27",7.898126666,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,11,15,9.6,-2.8,3.4,0,0,0,2024-11-15 21:35:00,2024-11-15 16:35:00
"645","end",7,90363,17,0,9.7,"59:54.7",1.34002089,0.617479046,0.847523969,0.097426925,"35:14.4",12,"good",21.58333333,2024-12-01,"2024-11-30","2024-11-30 21:16","2024-12-01 12:17","2024-12-01 21:15",19.47393,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,12,1,0.5,-3.2,-1.4,0,0,38,2024-12-01 21:35:00,2024-12-01 16:35:00
"645","end",7,90363,35,0,9.7,"59:56.2",1.413943647,0.561514391,0.946268598,0.111820674,"35:25.7",12,"good",21.58333333,2024-12-19,"2024-12-18","2024-12-18 21:15","2024-12-19 12:33","2024-12-19 21:15",19.67790833,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,12,19,0.9,-9.3,-4.2,0.2,0,36,2024-12-19 21:35:00,2024-12-19 16:35:00
"206","end",1,68906,62,0,7.3,"59:58.7",0.988824809,0.522405606,0.414661394,0.082412694,"36:40.6",1,"good",21.6,2022-12-12,"2022-12-11","2022-12-11 21:13","2022-12-12 12:27","2022-12-12 21:14",22.64328,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,12,-2.8,-9.9,-6.3,0,0,31,2022-12-12 21:36:00,2022-12-12 16:36:00
"206","end",1,68906,69,0,0,"59:53.6",1.592648365,0.422511936,1.066309914,0.068303274,"36:42.8",1,"good",21.6,2022-12-19,"2022-12-18","2022-12-18 21:15","2022-12-19 12:32","2022-12-19 21:15",21.14698167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,19,0.3,-4.1,-1.9,0.3,25,0,2022-12-19 21:36:00,2022-12-19 16:36:00
"206","end",1,68906,87,0,7.3,"59:53.8",1.411980881,0.807058075,0.758086088,0.129145134,"36:57.6",1,"good",21.6,2023-01-06,"2023-01-05","2023-01-05 21:27","2023-01-06 12:36","2023-01-06 21:28",8.276926668,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,6,1.8,-4.3,-1.3,3.2,0,0,2023-01-06 21:36:00,2023-01-06 16:36:00
"207","end",2,68907,63,7.3,0,"59:56.4",1.347725762,0.635722237,0.925027307,0.109283133,"36:23.4",1,"good",21.6,2022-12-10,"2022-12-09","2022-12-09 21:14","2022-12-10 12:25","2022-12-10 21:13",22.407065,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,10,-4.7,-10.3,-7.5,0,0,44,2022-12-10 21:36:00,2022-12-10 16:36:00
"207","end",2,68907,67,0,0,"59:57.1",1.459472589,0.454595295,0.996656798,0.094658381,"36:31.4",1,"good",21.6,2022-12-14,"2022-12-13","2022-12-13 21:14","2022-12-14 12:29","2022-12-14 21:14",22.27342167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,14,2.9,-9.3,-3.2,0,0,0,2022-12-14 21:36:00,2022-12-14 16:36:00
"207","end",2,68907,74,0,7.3,"59:58.5",1.529411263,0.625182268,0.877453278,0.125055104,"36:18.2",1,"good",21.6,2022-12-21,"2022-12-20","2022-12-20 21:15","2022-12-21 12:33","2022-12-21 21:16",19.902675,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,21,1.5,-8.5,-3.5,0,21,36,2022-12-21 21:36:00,2022-12-21 16:36:00
"207","end",2,68907,78,7.3,7.3,"48:54.9",1.453192672,0.495886692,0.958411365,0.11613384,"36:04.2",1,"good",21.6,2022-12-25,"2022-12-24","2022-12-24 21:17","2022-12-25 12:35","2022-12-25 21:18",17.50302,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,25,-3.3,-7.6,-5.4,0.5,10,59,2022-12-25 21:36:00,2022-12-25 16:36:00
"207","end",2,68907,100,0,7.3,"59:56.1",1.152264197,0.388247363,0.677920697,0.095562525,"36:37.6",1,"good",21.6,2023-01-16,"2023-01-15","2023-01-15 21:39","2023-01-16 12:32","2023-01-16 21:40",-3.80594,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,16,-4.5,-15.7,-10.1,0.5,18,0,2023-01-16 21:36:00,2023-01-16 16:36:00
"211","end",1,68911,70,7.3,7.3,"48:56.8",1.013470365,0.69734916,0.276672159,0.086684584,"36:13.6",2,"good",21.6,2022-12-25,"2022-12-24","2022-12-24 21:17","2022-12-25 12:35","2022-12-25 21:18",17.65932833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,25,-3.3,-7.6,-5.4,0.5,10,59,2022-12-25 21:36:00,2022-12-25 16:36:00
"212","end",2,68912,36,0,0,"59:57.5",1.416310744,0.527742764,0.82831966,0.102747725,"36:39.1",2,"good",21.6,2022-11-28,"2022-11-27","2022-11-27 21:17","2022-11-28 12:13","2022-11-28 21:17",19.26843333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,28,5.4,-1.2,2.1,0.5,0,37,2022-11-28 21:36:00,2022-11-28 16:36:00
"212","end",2,68912,43,0,0,"59:57.6",1.551074178,0.420544638,1.127625947,0.069895099,"36:10.0",2,"good",21.6,2022-12-05,"2022-12-04","2022-12-04 21:14","2022-12-05 12:21","2022-12-05 21:14",21.51614,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,5,5.9,0.4,3.1,0,0,42,2022-12-05 21:36:00,2022-12-05 16:36:00
"212","end",2,68912,47,0,0,"59:57.7",1.461155759,0.668482575,1.095194078,0.182797282,"36:24.7",2,"good",21.6,2022-12-09,"2022-12-08","2022-12-08 21:14","2022-12-09 12:25","2022-12-09 21:14",22.378695,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,9,-1.1,-9.1,-5.1,0.2,0,36,2022-12-09 21:36:00,2022-12-09 16:36:00
"212","end",2,68912,59,7.3,7.3,"59:57.8",1.432997778,0.645706685,0.826559504,0.079847215,"36:32.1",2,"good",21.6,2022-12-21,"2022-12-20","2022-12-20 21:15","2022-12-21 12:33","2022-12-21 21:16",20.13527167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,21,1.5,-8.5,-3.5,0,21,36,2022-12-21 21:36:00,2022-12-21 16:36:00
"212","end",2,68912,67,0,7.3,"59:58.3",1.487841658,0.315877843,0.975256717,0.077778969,"36:10.7",2,"good",21.6,2022-12-29,"2022-12-28","2022-12-28 21:20","2022-12-29 12:36","2022-12-29 21:21",14.82820167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,29,6.1,-2.9,1.6,0.5,18,0,2022-12-29 21:36:00,2022-12-29 16:36:00
"212","end",2,68912,77,0,0,"59:58.0",0.79955927,0.490755166,0.529119105,0.09337196,"36:46.9",2,"good",21.6,2023-01-08,"2023-01-07","2023-01-07 21:29","2023-01-08 12:36","2023-01-08 21:30",5.947691667,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,8,-3.1,-9,-6,0.2,0,31,2023-01-08 21:36:00,2023-01-08 16:36:00
"212","end",2,68912,81,7.3,0,"59:59.1",1.147653763,0.410528573,0.68695063,0.07629344,"36:33.4",2,"good",21.6,2023-01-12,"2023-01-11","2023-01-11 21:34","2023-01-12 12:34","2023-01-12 21:35",1.107268333,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,12,-0.8,-7.9,-4.4,11.8,0,0,2023-01-12 21:36:00,2023-01-12 16:36:00
"213","end",3,68913,44,7.3,21.9,"59:53.4",1.328230893,0.594146906,0.94480995,0.098879984,"36:57.0",2,"good",21.6,2022-12-05,"2022-12-04","2022-12-04 21:14","2022-12-05 12:21","2022-12-05 21:14",22.30019667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,5,5.9,0.4,3.1,0,0,42,2022-12-05 21:36:00,2022-12-05 16:36:00
"213","end",3,68913,59,0,7.3,"59:59.1",1.374149777,0.506071704,1.009214249,0.102454465,"36:19.0",2,"good",21.6,2022-12-20,"2022-12-19","2022-12-19 21:15","2022-12-20 12:33","2022-12-20 21:15",20.34949167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,20,-1.8,-5,-3.4,0,23,0,2022-12-20 21:36:00,2022-12-20 16:36:00
"213","end",3,68913,155,7.3,7.3,"59:55.2",0.746529441,0.626154191,0.109233662,0.079893604,"36:00.4",2,"good",21.6,2023-03-26,"2023-03-25","2023-03-25 23:14","2023-03-26 10:49","2023-03-26 23:16",-100.1608233,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,26,5,1.7,3.3,0.2,2,50,2023-03-26 21:36:00,2023-03-26 17:36:00
"214","end",4,68914,76,7.3,7.3,"11:23.7",1.196203572,0.805275954,0.557887237,0.129184267,"36:23.1",2,"good",21.6,2022-11-22,"2022-11-21","2022-11-21 21:22","2022-11-22 12:05","2022-11-22 21:21",15.06872667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,22,0.8,-6.4,-2.8,0,3,48,2022-11-22 21:36:00,2022-11-22 16:36:00
"217","end",2,68917,43,7.3,0,"59:58.3",1.580999535,0.414192661,1.051169748,0.082562027,"36:10.8",3,"good",21.6,2022-12-08,"2022-12-07","2022-12-07 21:14","2022-12-08 12:24","2022-12-08 21:14",22.06274667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,8,5.6,-2.3,1.6,0.2,0,0,2022-12-08 21:36:00,2022-12-08 16:36:00
"217","end",2,68917,47,7.3,0,"59:55.9",1.52285224,0.386982299,1.123716903,0.082786008,"36:01.0",3,"good",21.6,2022-12-12,"2022-12-11","2022-12-11 21:13","2022-12-12 12:27","2022-12-12 21:14",21.98401333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,12,-2.8,-9.9,-6.3,0,0,31,2022-12-12 21:36:00,2022-12-12 16:36:00
"217","end",2,68917,55,7.3,0,"59:58.1",1.333896863,0.433021811,0.887682359,0.090907118,"36:25.2",3,"good",21.6,2022-12-20,"2022-12-19","2022-12-19 21:15","2022-12-20 12:33","2022-12-20 21:15",20.45275667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,20,-1.8,-5,-3.4,0,23,0,2022-12-20 21:36:00,2022-12-20 16:36:00
"219","end",4,68919,23,0,0,"59:55.5",1.549267513,0.440621125,0.998080622,0.126209408,"36:22.7",3,"good",21.6,2022-11-22,"2022-11-21","2022-11-21 21:22","2022-11-22 12:05","2022-11-22 21:21",15.060895,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,22,0.8,-6.4,-2.8,0,3,48,2022-11-22 21:36:00,2022-11-22 16:36:00
